source_path,label,action,reason,output_path,duplicate_of,image_format,width,height,sha256,dhash,entropy,edge_density,frame_count
data\raw\pennant\pennant_0020.png,pennant,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\pennant\pennant_0020.png,data\raw\pennant\pennant_0015.png,png,1364,654,83a135d3b4088782ad78c2125096f41c3372a3a086890749601f028d8433a83b,ca0082a6ac4a4052,0.7925768868517395,0.04850377370136087,1
data\raw\pennant\pennant_0021.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0018.png,,jpg,681,658,cbdbe76f94e5ac3ade77bb6f08650c1fb1454a35f6a171718d8b326d7fe3fab6,5804d4d5e9a9a801,2.1880466637081137,0.04713883928926962,1
data\raw\pennant\pennant_0022.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0019.png,,png,1025,623,6e361fa477ea766b63ee7f197efd59e5a320c7834ac08573c77bf44a5505a575,208c8ccccc8c0204,0.3976407656174971,0.01993418249733437,1
data\raw\pennant\pennant_0023.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0020.png,,png,1127,740,2fd0caa46ce9d41495f0cea516a24ce0bbc84275bfb8dc8c38872813bf6f3c37,462c18b071d9830a,0.44932098822997296,0.0231627316026293,1
data\raw\pennant\pennant_0024.webp,pennant,keep,kept,data\processed\clean\pennant\pennant_0021.png,,webp,1296,576,ce879f9bc408396599b82a9d2196e4c7838bf9a81e4130e23bdb3529dba0829d,24b6960472b2a424,0.9902368418365048,0.03649367229316281,1
data\raw\pennant\pennant_0025.jpg,pennant,quarantine,exact_duplicate_cross_label,data\quarantine\exact_duplicate_cross_label\pennant\pennant_0025.jpg,data\raw\bearish_flag\bearish_flag_0015.jpg,,,,4988ab0d82775a3652e0319eb525097f075e1d28f70d9c743e9ac8419e040912,,,,
data\raw\pennant\pennant_0026.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0022.png,,jpg,768,480,0a5a9ff9604e5fea88e5973943cd2e783984e93ddc8f571cdb8f057451dc0dd6,c4dc0e716049998b,3.3158940349115706,0.03905694699754902,1
data\raw\pennant\pennant_0027.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0023.png,,jpg,768,480,ac4eabb61a211d43e8e61679eac19866981292dd1cd08534befd37d480cfa18f,e9c486261ac8cbdb,3.462907388841625,0.04805075784654139,1
data\raw\pennant\pennant_0028.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0024.png,,jpg,768,480,7195e2847aada5f969c856862038c6a03102f80775bab572eb8951e1abb53f5c,a2dcc82d37b8c89b,3.1985521463621236,0.05426333358864379,1
data\raw\pennant\pennant_0029.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0025.png,,jpg,1920,1080,092d8426d50266596d91da8a0c703fc510ab434db7170b4464358109e9db3b95,60c864e9eccc92a2,0.6738706037836368,0.00961705700798838,1
data\raw\pennant\pennant_0030.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0026.png,,jpg,1500,950,369dee74cc8faaaf7a6111d0867950927d3f9925fd83063f25c1c460862af2ad,c40a321e042c2000,0.8681126333762303,0.01409927485380117,1
data\raw\pennant\pennant_0031.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0027.png,,jpg,800,457,dc7432a082158f4882e1ed8eb04ee92794086786843e1d24deb0e5d28128c965,416181d519599999,2.3658271678852207,0.07255527309392028,1
data\raw\pennant\pennant_0032.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0028.png,,jpg,800,446,82e942e380432e857d21554c6da5fd4a03bd783dfa2d1ebe8d42d7b8dc020896,81052783089a7060,1.6610087156144129,0.023877714763035258,1
data\raw\pennant\pennant_0033.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0029.png,,jpg,873,1164,cd6073a45cb5bda080cbf1956e43e9b1bbdadca9e0bb2f9951dcad72bb287f4b,71f2a8dc80296000,1.1032387998678548,0.030018057773606797,1
data\raw\pennant\pennant_0034.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0030.png,,jpg,899,1199,05ec709b8e7549a530bdfe4dcca882498013fbe1809bec5b804adfa5dc388c34,5aa2b286dc82a800,1.3251392997582583,0.02894122238407758,1
data\raw\pennant\pennant_0035.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0031.png,,jpg,880,1174,2694e586ce9a847ef9ffe270fdfa99d2a3a9a8ea730ad48bd4105219e45d9a1b,38b2b8dc80a170d6,1.1984109772221196,0.0331559304843201,1
data\raw\pennant\pennant_0036.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0032.png,,jpg,736,1308,cc1a435cfc63ff6fbd297313b6f161c034183945345f357b0157670fc486fb23,4d4f9636368c1e0e,0.9685223143638196,0.018417479260684464,1
data\raw\pennant\pennant_0037.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0033.png,,jpg,1420,780,a2acb7b8951e10eeb692a055849962dbd47e7b51eed68b39006b001af4e92d51,33d4cca8888ab2b2,0.9419339548418327,0.016504609861279287,1
data\raw\pennant\pennant_0038.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0034.png,,jpg,735,461,97c0b196df3e1ddc7b2d3f91030ca1f2dd9ddccfad9bd742a4d658c4c13db6bc,ccf4cca9eccea64b,3.895434673836732,0.05666055865585569,1
data\raw\pennant\pennant_0039.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0035.png,,png,1433,819,a3e10c8fe7b095045e82a926e6de5338a5a016da067493f05a37a9a635b1ab04,0d0d1cd223696910,0.5293124585728569,0.027431399731387418,1
data\raw\pennant\pennant_0040.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0036.png,,png,1024,827,bd7f7580c3015fa31dfdc9ca74c262ebd750ab9a733b530c4dc40cb35ec01147,00a882d8d6666e0c,1.5342620226644221,0.014696597634670554,1
data\raw\pennant\pennant_0041.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0037.png,,png,1024,817,e6982e0628767291bc64c85ee0faff77a85cccb74b9fd5a7515e9263814a1829,6060d0d4989c3200,1.6655419003054976,0.014918824399404805,1
data\raw\pennant\pennant_0042.png,pennant,quarantine,exact_duplicate_cross_label,data\quarantine\exact_duplicate_cross_label\pennant\pennant_0042.png,data\raw\bullish_flag\bullish_flag_0222.png,,,,19e4f75a8b07ccf156ad4f3dd53858d3792a6f3620c8a9400ca7d233057ade62,,,,
data\raw\pennant\pennant_0043.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0038.png,,png,480,278,c2267e77a7180210813dc5e79bf83fc754120983f0088b41b22798147794a870,7262ccc888ccec38,2.899463760402243,0.11093034396012602,1
data\raw\pennant\pennant_0044.webp,pennant,keep,kept,data\processed\clean\pennant\pennant_0039.png,,webp,1000,600,fa8bad9043e2a4e136afcce38edad672a7a68fbc23f7875d643d0a1f01765924,30d4db4058693939,3.189414800295884,0.022109607843137254,1
data\raw\pennant\pennant_0045.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0040.png,,jpg,870,527,5d99cefb004b663cba9c0c350b3def5163b84242dafc36e4df8d09b59ccef238,55614d6d490b0359,3.7218712418425266,0.05134954939466681,1
data\raw\pennant\pennant_0046.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0041.png,,png,1024,530,2456da77602ab28c16d8c9dbe6180a2d8cf60aa232fab70b92859592d8e74b16,2d11c18f646a09cd,1.981476907164239,0.07652266434285979,1
data\raw\pennant\pennant_0047.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0042.png,,png,1080,1080,07be71032524d84bb39680be5f874f12edf8522bf6ce156e8dba0553827cc52b,69691e6cb1d08838,0.6097085332989595,0.015085834745420803,1
data\raw\pennant\pennant_0048.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0043.png,,png,1263,2048,3023a36d482fe7bbef05ccc302b1040163148208d960f0f492a888b8d6a4d249,80a080c0f0c40446,1.0538509752405307,0.011755945883400867,1
data\raw\pennant\pennant_0049.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0044.png,,jpg,1500,1600,8aa39ffd2744e4553179eb002a875d62a243490ce3f417ec3293f8fa70102567,696870bc70c79c60,1.9530737152079192,0.017933011437908496,1
data\raw\pennant\pennant_0050.png,pennant,quarantine,exact_duplicate_cross_label,data\quarantine\exact_duplicate_cross_label\pennant\pennant_0050.png,data\raw\bullish_flag\bullish_flag_0029.png,,,,609dde28c8de2493798bbf0a4ac8323f51cb2ba55efb9702bc8097240e0ba847,,,,
data\raw\pennant\pennant_0051.png,pennant,quarantine,exact_duplicate_cross_label,data\quarantine\exact_duplicate_cross_label\pennant\pennant_0051.png,data\raw\bullish_flag\bullish_flag_0027.png,,,,834584fd0925aeca3b374f9f9dbfb2818e8ed8214d73eaa7753ed6b9ffbf7ebb,,,,
data\raw\pennant\pennant_0052.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0045.png,,png,574,414,8fb06aeb84f9b1666a45b00572bd4720d806c2ee30308b731a6e7edfbaa321f3,000080d0e86cc60a,0.41757631928122074,0.04592137785949776,1
data\raw\pennant\pennant_0053.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0046.png,,jpg,1292,787,c940bf204d966090c626f7f18ed919d9ce4743092adab46c171d1ce26c10cd3f,0028c82888ccc202,0.6534118816897269,0.025666993797019203,1
data\raw\pennant\pennant_0054.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0047.png,,png,300,223,dbbd2dd478e329fd5bbd1bc9435d94d2bcbfaa839177c695b0722391aec01549,008080c070380000,0.8911797817467118,0.03521920337641783,1
data\raw\pennant\pennant_0055.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0048.png,,jpg,1000,937,1d89355f24747848071ca13c04a158124e0284dd0d5b6d4ed41f57df572f427b,ce99b86449e02302,2.2871336902309434,0.0347808525331157,1
data\raw\pennant\pennant_0056.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0049.png,,png,1000,1044,fbeaa14d8c58494748bcd4542a3b7145935dd2a8be9e60b4e62f6c5ca1657015,4bce9482ce848686,0.9242202817251628,0.021251780482307865,1
data\raw\pennant\pennant_0057.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0050.png,,png,1080,1080,c71b394bac57efd1d522b87e545ff71a9ffc1ef46ba7350fea03183a0fb47191,69698ed0b14c3a78,0.6197813592777991,0.014932391269264907,1
data\raw\pennant\pennant_0058.png,pennant,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\pennant\pennant_0058.png,data\raw\pennant\pennant_0047.png,png,1024,1024,167110a67c4c427b0cf873e823a16e8ad5c3e3956d3802853d5cc9fde3a0ddf8,69691e6cb1d08838,0.6946127439647262,0.015129272610533472,1
data\raw\pennant\pennant_0059.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0051.png,,png,1000,819,14f4774f1c225c19cf64f51636c3116f9e89c5351d44fc0bd8742d61a07933d8,79e6f6dcc9de64e9,2.8658049048385887,0.05216082740788623,1
data\raw\pennant\pennant_0060.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0052.png,,jpg,1000,930,159baeaeb16b9f2945a2be1b86f922dc6f5c74804f59e9586a61dd48b68d0a64,4fd9b0b2b0ece4c2,3.675989025386646,0.05363392367699768,1
data\raw\pennant\pennant_0061.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0053.png,,jpg,1000,811,5d327ea7c6ed4c76ac53d2b3837c7bf19e4692e49f4c2ab151c0f9cdcf51baa7,9c6f88d2d0ecebcb,3.1118547756538284,0.04909168540412466,1
data\raw\pennant\pennant_0062.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0054.png,,png,1000,1423,27e41c2ce7ee6d0c362c7a824cf97da0524a4704a738b83bcae1e4d10fa28d0f,435ae06410144a52,2.509121151166139,0.020460000275584585,1
data\raw\pennant\pennant_0063.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0055.png,,jpg,1000,606,4b7e45f5d0038c691906775d184b863cf98189a28c5dc594b4defebdd1e36014,4b4b4c8e85030796,0.9988278790235886,0.023779913285446194,1
data\raw\pennant\pennant_0064.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0056.png,,jpg,1000,974,1d97fd532f070fe60ba37a65df4ace6b4040578d7932bace271ae264f413f3cd,9a98e4e82998db9b,2.8707771859545383,0.042350404638241336,1
data\raw\pennant\pennant_0065.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0057.png,,png,1000,601,ab639532854d1e596616bd5339284cae406a0265aa443eed5ccfdba0514f50a4,b194b4ece6b62674,2.5214111565087576,0.08637911976770742,1
data\raw\pennant\pennant_0066.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0058.png,,png,1390,1388,c9f2cb3502687b4b43284c7bb4c961cda39437922a3e644d98041246bab62ff2,0f6bcccccecc4d2b,1.5576527060375036,0.011951027752132927,1
data\raw\pennant\pennant_0067.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0059.png,,png,1390,1388,c4b588c01437cc541a5d02f4be3960ea9ac22ffe3dda9216b0ce661fb1742057,072b8ccecccc4d2b,1.5617277474940483,0.012193638884451009,1
data\raw\pennant\pennant_0068.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0060.png,,jpg,736,1247,81fdc2173b78176cbf8603aa88d38cc33d37c6ddb6a4902a4f65618c917aafbf,4f4f9eb4368c0e0e,0.932633320624075,0.01962616930248966,1
data\raw\pennant\pennant_0069.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0061.png,,png,1835,987,6b747f4c48d724c330e459321d1ce48090ff183d1bcabfc30fbd2a29726a120b,e0005606bc9044c0,3.0987535033968054,0.021987609506476755,1
data\raw\pennant\pennant_0070.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0062.png,,jpg,1600,900,7038066210464b4f23cfea1c399821c2dcd9c65c2d8cd753fcac1e2aa073f0c5,14cc657070f0d4d8,1.6497908191816752,0.02469406045751634,1
data\raw\pennant\pennant_0071.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0063.png,,png,1225,620,a7004b73f9d7b59026b322e6a3d8d2a3fcd103e6c90788438da62d6c49fd4881,262e0f6db1a16d49,0.6598665898079035,0.05275236804399179,1
data\raw\pennant\pennant_0072.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0064.png,,png,644,340,268b3a209f92ba3a4a9ebac675cf83117130f7765da1018ba85cf7a2cff7d3c7,1b19333363e34310,0.5367139494032547,0.08161372477379698,1
data\raw\pennant\pennant_0073.webp,pennant,keep,kept,data\processed\clean\pennant\pennant_0065.png,,webp,1000,600,e3d13e6dacfc523b4d463ba3309919addc95331bf5e73ecbf621c14d59f9c554,83a43bac8485d3e3,4.248545773092442,0.030162640522875817,1
data\raw\pennant\pennant_0074.webp,pennant,keep,kept,data\processed\clean\pennant\pennant_0066.png,,webp,1000,600,91fd4e1c92a28f352da448852f8c9fc6e81d16a40c1d63dc3d09de3f13f8eddf,30f44a6874c6d188,3.4410614335139993,0.03258937908496732,1
data\raw\pennant\pennant_0075.webp,pennant,keep,kept,data\processed\clean\pennant\pennant_0067.png,,webp,1500,1122,3b3299a621fed183160643eb8cf3bd253b033bc53922ffd4b66e322e20199bd2,000924307244c810,3.3964268156023385,0.022380531963230924,1
data\raw\pennant\pennant_0076.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0068.png,,png,1190,530,5ad20c86a7512eb2af83f457c2310154d9bd5e4f4a923081b80b04acb51deab7,a687e1b2926d34b4,2.5658953801721234,0.0732688049692685,1
data\raw\pennant\pennant_0077.png,pennant,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\pennant\pennant_0077.png,data\raw\pennant\pennant_0075.webp,png,1500,1122,8564359fdea7eac8cae53634a59b588f8abc9b41465d11df575a6844cca45750,000924307344c810,1.8497318929791193,0.02141595423671548,1
data\raw\pennant\pennant_0078.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0069.png,,png,1268,656,08f57973ebdd119108cc392c419576078d5163371f34eaa37c17c7c1c6bc7a37,3b0bc964c595236c,1.5152096869508076,0.08183814477549119,1
data\raw\pennant\pennant_0079.webp,pennant,keep,kept,data\processed\clean\pennant\pennant_0070.png,,webp,2500,1312,1d2c452a178c582362d8fa58562f9bc7898da8f1271ec4cc29602f0b291eed52,0f0f371f0e3b1f1f,5.442246965725829,0.008461957197513153,1
data\raw\pennant\pennant_0080.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0071.png,,png,1268,656,819065d07fc602f867cf6f9e8e7da436bf72a1efb2a3120c3a8bb73bcea05792,3c1765e055890163,1.2031740247300067,0.06460601484958067,1
data\raw\pennant\pennant_0081.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0072.png,,png,875,561,9f6c6bdc5a1e545dd95e3ff65ddb92085656122335691dc32b9024cae1ba1f73,18e0e62864a8b330,2.8116663976697858,0.06493061509808914,1
data\raw\pennant\pennant_0082.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0073.png,,jpg,1280,812,c14db332b74aa30010005e93c385268515b2b1c1bf5c134f6c8ba2e2bcea1c40,b298a8aa8ccd5b9a,3.2627779052523014,0.026591122440355452,1
data\raw\pennant\pennant_0083.jpg,pennant,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\pennant\pennant_0083.jpg,data\raw\pennant\pennant_0082.jpg,jpg,1024,650,44996b9e6780c5d6539935b9f65737ed4fd77e169f2cc7d960d477bf3edfd387,b298a8aa8ccd5b9a,3.3428598051492786,0.03139504383484163,1
data\raw\pennant\pennant_0084.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0074.png,,jpg,1024,640,0b7187491370b3fdb5a6711dae9f79b3e2aa31e206770a293db0f3aea55a1ae3,000e0c49b1a356b3,1.4588225724757566,0.024418903425628066,1
data\raw\pennant\pennant_0085.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0075.png,,jpg,1374,674,6dd7f8a0d11a89e640b5497ea781f0609683e1d1268e49396e3c70e3458f410d,091c4861e1812144,1.6820074303558257,0.03995760226006099,1
data\raw\pennant\pennant_0086.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0076.png,,png,2000,1200,cd0efbc9990415c39836eb4e507cbcc825a0b21055b57dcb1105de643184dc14,2160cccbcc0c0100,3.798468958287444,0.02811069444444444,1
data\raw\pennant\pennant_0087.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0077.png,,jpg,1280,720,d0d495a4a67ce243c43b64e0489e3e7dddb8795f079e757dab61341051fbcd91,71aa8e7849a26c02,1.9591251787560255,0.024624268110021785,1
data\raw\pennant\pennant_0088.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0078.png,,jpg,1080,1080,428a4dd9c0c67d490861e688959455e0b403ba32eda5f39fa6b80c951bb62c56,703396e068f0a008,1.1750354705631332,0.017588292450039,1
data\raw\pennant\pennant_0089.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0079.png,,jpg,735,644,b7ec080d7aab3dea6cbd22981cd28c9bc8c31f5c2108c57a1eed1507914e7ef0,68076632ecc9880f,3.3859963159468753,0.05515296801950594,1
data\raw\pennant\pennant_0090.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0080.png,,jpg,1280,720,f3c8eed1db26bb254f2499f413b6c32df837bfbe366dcea949e4bf4443307d9c,cccc9c8edb696994,4.155372343033243,0.3180064976511438,1
data\raw\pennant\pennant_0091.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0081.png,,jpg,1280,720,f3ca044df1278dcb55030ee2b6d1e835d9b198d349ee160bdda27c573cbd390a,5ae4e4485b726eec,4.313220901474705,0.013474928513071895,1
data\raw\pennant\pennant_0092.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0082.png,,jpg,1443,944,eb8336bab56e7628f743b8dba1a1e7e898e8452423f0ce5c8bcd34b0e1104351,a082062ceaa4cacb,3.312718756081179,0.06712458777513614,1
data\raw\pennant\pennant_0093.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0083.png,,png,1024,592,efa4bed27c7c86626a8c0859d4d1f12a8c527f05684883823cb8b8e6ad81c85f,12278d9a2d6c7080,3.2895719393971263,0.0403222436303491,1
data\raw\pennant\pennant_0094.jpg,pennant,quarantine,bad_aspect_ratio,data\quarantine\bad_aspect_ratio\pennant\pennant_0094.jpg,,jpg,893,211,b5c399d8f04da7805d43579f5c919b3b0d95e8059293fe4aa328d02ce60fe699,494986658767a565,2.755503864697977,0.07811312739910505,1
data\raw\pennant\pennant_0095.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0084.png,,jpg,960,540,6b68e714ffdb8d16e90afa4dbaa390acee5d8aa1e10f640b6ba23ce5bd3ef29f,000868606040c8c0,0.35670518089201286,0.013485165516824013,1
data\raw\pennant\pennant_0096.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0085.png,,png,1024,458,193607256e81ae95fa440dcddea1d9fb95be81e15372eabc698fc77575fd3d72,1959597979608010,1.651863553831755,0.03813791380362189,1
data\raw\pennant\pennant_0097.png,pennant,keep,kept,data\processed\clean\pennant\pennant_0086.png,,png,768,529,24c1361c1e86cd94084e573acc67923987caefec7e1be3c784b20382e439f76d,266c64d0c2800000,1.1963911568328138,0.04421673068250615,1
data\raw\pennant\pennant_0098.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0087.png,,jpg,1000,500,a970209e9d30d4c6b36a4044408ec556b7cd4bf6ac2f199a05487c5222d58960,8319cb3363c3438a,3.2493635878071716,0.0339524862745098,1
data\raw\pennant\pennant_0099.jpg,pennant,keep,kept,data\processed\clean\pennant\pennant_0088.png,,jpg,1000,500,8c0d971b68db17cf6a54969a1420e448d0a2ab9dedc8b211c198ec812a16dec7,9922b38d6b331bc6,3.4488858408195933,0.03832537254901961,1
